date,ticker,company,title,department,location,role_bucket,seniority,ai_title,weighted_score,strong_hit,categories,salary_mid,url
2026-08-25,MDB,MongoDB,Staff Engineer,Observability & Adoption Engineering,"Dublin, Ireland",product_eng,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7613562
2026-08-25,MDB,MongoDB,Staff Engineer,Magenta,Gurugram,product_eng,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7590587
2026-08-25,MDB,MongoDB,"Staff Engineer, AMP",App Modernization ENG,Gurugram,product_eng,staff_principal,0,5,1,application|buzz,,https://www.mongodb.com/careers/job/?gh_jid=7583617
2026-08-25,MDB,MongoDB,Staff Engineer - Business Systems (Integrations),GTM Tech,Gurugram,product_eng,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7778981
2026-08-25,MDB,MongoDB,"Staff Engineer, Observability",Observability & Adoption Engineering,"Dublin, Ireland",product_eng,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7613587
2026-08-25,MDB,MongoDB,"Staff Engineer, Query Optimization",Query,United States,product_eng,staff_principal,0,0,0,,224000,https://www.mongodb.com/careers/job/?gh_jid=7870876
2026-08-25,MDB,MongoDB,Staff Forward Deployed Engineer,Magenta,Gurugram,demand_validated,staff_principal,0,3,1,application,,https://www.mongodb.com/careers/job/?gh_jid=8094522
2026-08-25,MDB,MongoDB,Staff Product Manager,Product Management,"Dublin, Ireland",product_eng,staff_principal,0,4,1,application|buzz,,https://www.mongodb.com/careers/job/?gh_jid=8111736
2026-08-25,MDB,MongoDB,"Staff Product Manager, Identity and Security",Security Product Management,United States,product_eng,staff_principal,0,6,1,application,224000,https://www.mongodb.com/careers/job/?gh_jid=8126618
2026-08-25,MDB,MongoDB,"Staff Product Manager, Identity and Security",Security Product Management,Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec; Toronto,product_eng,staff_principal,0,6,1,application,174500,https://www.mongodb.com/careers/job/?gh_jid=8126620
2026-08-25,MDB,MongoDB,Staff Product Manager - Internal AI,Internal AI,Palo Alto,product_eng,intern,1,4,1,application|buzz,243500,https://www.mongodb.com/careers/job/?gh_jid=7781724
2026-08-25,MDB,MongoDB,"Staff Product Manager, Security and Compliance (Public Sector)",Security Product Management,United States,product_eng,staff_principal,0,0,0,,224000,https://www.mongodb.com/careers/job/?gh_jid=8054250
2026-08-25,MDB,MongoDB,Staff Product Marketing Manager,Product Marketing,United States,nontech,staff_principal,0,3,1,application,154000,https://www.mongodb.com/careers/job/?gh_jid=8072861
2026-08-25,MDB,MongoDB,Staff Research Scientist,Voyage AI Research,Palo Alto,research,staff_principal,0,21,1,application|buzz|general_medium|model_infra,224000,https://www.mongodb.com/careers/job/?gh_jid=7956670
2026-08-25,MDB,MongoDB,Staff Site Reliability Engineer,Magenta,Bengaluru,product_eng,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=8051387
2026-08-25,MDB,MongoDB,Staff Software Engineer - Query Execution,Query,United States,product_eng,staff_principal,0,3,1,application,224000,https://www.mongodb.com/careers/job/?gh_jid=7915330
2026-08-25,MDB,MongoDB,"Staff Software Engineer, Server Networking Security (Rust)",Clusters & Interfaces,"Cork, Ireland; Dublin, Ireland",product_eng,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7696228
2026-08-25,MDB,MongoDB,"Staff Technical Product Marketing Manager, Context Engineering",Product Marketing,"Dublin, Ireland",product_eng,staff_principal,0,6,1,application,,https://www.mongodb.com/careers/job/?gh_jid=8121863
2026-08-25,MDB,MongoDB,Staff Technical Program Manager,Observability & Adoption Engineering,"Dublin, Ireland",other,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=8044870
2026-08-25,MDB,MongoDB,Staff Technical Program Manager,Atlas Core Data Services,"Cork, Ireland; Dublin, Ireland",other,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7465124
2026-08-25,MDB,MongoDB,"Staff Technical Program Manager, GTM Tech",GTM Tech,Gurugram,other,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7493634
2026-08-25,MDB,MongoDB,"Staff Technical Program Manager, Site Reliability Engineering",Site Reliability Engineering,"Cork, Ireland; Dublin, Ireland; Ireland",product_eng,staff_principal,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7831454
2026-08-25,MDB,MongoDB,"Staff Technical Program Manager, Site Reliability Engineering",Site Reliability Engineering,Atlanta; Boston; Florida; Georgia; Maine; Miami; New Hampshire; New Jersey; New York; New York City; Pennsylvania; Philadelphia; Pittsburgh; Raleigh; Vermont; Virginia; Washington DC,product_eng,staff_principal,0,0,0,,224000,https://www.mongodb.com/careers/job/?gh_jid=7555398
2026-08-25,MDB,MongoDB,Startup & Venture Ecosystem Lead,Marketing Management,San Francisco,other,senior,0,0,0,,149500,https://www.mongodb.com/careers/job/?gh_jid=7779540
2026-08-25,MDB,MongoDB,Strategic Customer Success Manager,Customer Success Americas,New York City; Philadelphia,demand_validated,mid,0,0,0,,170500,https://www.mongodb.com/careers/job/?gh_jid=8129880
2026-08-25,MDB,MongoDB,"Technical Director, Builder Relations",Developer Advocacy,India,other,director,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7993078
2026-08-25,MDB,MongoDB,Technical Lead Manager,Atlas Core Data Services,"Cork, Ireland",other,senior,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=8045345
2026-08-25,MDB,MongoDB,Technical Lead Manager,Atlas Core Data Services,"Dublin, Ireland",other,senior,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7711876
2026-08-25,MDB,MongoDB,Technical Services Curriculum Engineer,Technical Support Operations,Vancouver,product_eng,mid,0,4,1,application|buzz,137500,https://www.mongodb.com/careers/job/?gh_jid=7968777
2026-08-25,MDB,MongoDB,Technical Services Engineer,Technical Support EMEA,"Dublin, Ireland",product_eng,mid,0,9,1,application,,https://www.mongodb.com/careers/job/?gh_jid=7947090
2026-08-25,MDB,MongoDB,Technical Services Engineer,Technical Support EMEA,Dublin,product_eng,mid,0,3,1,application,,https://www.mongodb.com/careers/job/?gh_jid=8043909
2026-08-25,MDB,MongoDB,Technical Services Engineer,Technical Support APAC,Bengaluru,product_eng,mid,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=8007613
2026-08-25,MDB,MongoDB,Technical Services Engineer,Technical Support AMER,Palo Alto,product_eng,mid,0,3,1,application,133000,https://www.mongodb.com/careers/job/?gh_jid=8065812
2026-08-25,MDB,MongoDB,Technical Services Engineer,Technical Support APAC,Sydney,product_eng,mid,0,9,1,application,,https://www.mongodb.com/careers/job/?gh_jid=8070880
2026-08-25,MDB,MongoDB,Technical Services Engineer,Technical Support EMEA,Dublin,product_eng,mid,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=7948529
2026-08-25,MDB,MongoDB,Technical Services Engineer,Technical Support AMER,Mexico City,product_eng,mid,0,0,0,,,https://www.mongodb.com/careers/job/?gh_jid=8055356
2026-08-25,MDB,MongoDB,"Technical Services Engineer, 1st shift (Weekend)",Technical Support AMER Public Sector,United States,product_eng,mid,0,0,0,,133000,https://www.mongodb.com/careers/job/?gh_jid=8030936
2026-08-25,MDB,MongoDB,"Technical Services Engineer, Infrastructure - Weekend",Technical Support AMER,Palo Alto,product_eng,mid,0,3,1,application,133000,https://www.mongodb.com/careers/job/?gh_jid=7460019
2026-08-25,MDB,MongoDB,"Technical Services Engineer, Named Accounts",Technical Support Premium Services,Palo Alto; San Francisco,product_eng,mid,0,0,0,,133000,https://www.mongodb.com/careers/job/?gh_jid=8041641
2026-08-25,MDB,MongoDB,Technical Services Engineer - Partners,Technical Support Partners & Migrations,"Dublin, Ireland",product_eng,mid,0,1,0,buzz,,https://www.mongodb.com/careers/job/?gh_jid=8053152
2026-08-25,MDB,MongoDB,Technical Services Engineer - Weekend Shift,Technical Support AMER Public Sector,United States,product_eng,mid,0,0,0,,133000,https://www.mongodb.com/careers/job/?gh_jid=8070616
2026-08-25,MDB,MongoDB,"VP, AI Marketing Strategy",Marketing Management,Palo Alto; San Francisco,nontech,exec,1,6,1,application,215000,https://www.mongodb.com/careers/job/?gh_jid=8072839
2026-08-25,MDB,MongoDB,"VP, Global Specialist Sales",Sales Growth NAMER,Austin; New York City; Palo Alto; San Francisco,nontech,exec,0,12,1,application,270000,https://www.mongodb.com/careers/job/?gh_jid=8077553
2026-08-25,FSLY,Fastly,"Assistant General Counsel, Commercial",Legal,"New York City, NY; San Francisco, CA",nontech,mid,0,1,0,buzz,271205,https://www.fastly.com/about/jobs/apply?gh_jid=8105433
2026-08-25,FSLY,Fastly,Deal Desk Manager,CFO,"San Francisco, CA",other,mid,0,0,0,,146520,https://www.fastly.com/about/jobs/apply?gh_jid=8041932
2026-08-25,FSLY,Fastly,"Director, APJ Field Marketing  ",Corporate Marketing,"Singapore, Singapore",nontech,director,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=7916520
2026-08-25,FSLY,Fastly,"Director, Deal Desk & Strategy",CFO,"San Francisco, CA",other,director,0,1,0,buzz,215292,https://www.fastly.com/about/jobs/apply?gh_jid=7990049
2026-08-25,FSLY,Fastly,"Director, Enterprise Architecture, Automation and Integration",Go-To-Market Systems,"Denver, CO; New York City, NY; San Francisco, CA",product_eng,director,0,11,1,application|buzz,216657,https://www.fastly.com/about/jobs/apply?gh_jid=8119301
2026-08-25,FSLY,Fastly,"Director, Product Marketing – Security, AI and Emerging Technology",Product Marketing,"Denver, CO; New York City, NY; San Francisco, CA",nontech,director,1,3,0,buzz|data_ml_ops,233988,https://www.fastly.com/about/jobs/apply?gh_jid=8119740
2026-08-25,FSLY,Fastly,Finance Systems Analyst,Finance Systems,"Denver, CO; New York City, NY",nontech,mid,0,1,0,buzz,117055,https://www.fastly.com/about/jobs/apply?gh_jid=7744225
2026-08-25,FSLY,Fastly,"Head of PR, APJ",Field Marketing,"Singapore, Singapore",other,exec,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=8028501
2026-08-25,FSLY,Fastly,Manager - Customer Solutions Engineering,Cloud Engineering - COR,"Denver, CO; New York City, NY; San Francisco, CA",demand_validated,mid,0,0,0,,171989,https://www.fastly.com/about/jobs/apply?gh_jid=7980055
2026-08-25,FSLY,Fastly,Network Support Engineer,Service Delivery - CSE,"Singapore, Singapore",product_eng,mid,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=7738594
2026-08-25,FSLY,Fastly,Order Management Manager,Accounting,"New York City, NY; San Francisco, CA",other,mid,0,0,0,,146520,https://www.fastly.com/about/jobs/apply?gh_jid=8119283
2026-08-25,FSLY,Fastly,Program Manager,Program Management,"Denver, CO; New York City, NY; San Francisco, CA",other,mid,0,0,0,,151051,https://www.fastly.com/about/jobs/apply?gh_jid=8017302
2026-08-25,FSLY,Fastly,Sales Operations Manager,Sales Ops & Enablement,"London, United Kingdom",nontech,mid,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=8124359
2026-08-25,FSLY,Fastly,Senior Account Executive,APJ Sales,"Tokyo, Japan",demand_validated,senior,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=6873321
2026-08-25,FSLY,Fastly,"Senior Account Executive, Commercial",Commercial Sales,"New York City, NY",demand_validated,senior,0,0,0,,239122,https://www.fastly.com/about/jobs/apply?gh_jid=7889308
2026-08-25,FSLY,Fastly,"Senior Account Executive, Enterprise (SoCal)",Enterprise Sales,"Los Angeles, CA",demand_validated,senior,0,0,0,,276123,https://www.fastly.com/about/jobs/apply?gh_jid=8013533
2026-08-25,FSLY,Fastly,Senior Channel Enablement Manager,Sales Ops & Enablement,"San Francisco, CA",nontech,senior,0,0,0,,142417,https://www.fastly.com/about/jobs/apply?gh_jid=8139388
2026-08-25,FSLY,Fastly,Senior Cloud Engineer,Cloud Engineering - COR,"San Francisco, CA",product_eng,senior,0,0,0,,147456,https://www.fastly.com/about/jobs/apply?gh_jid=8082266
2026-08-25,FSLY,Fastly,"Senior Counsel, Privacy and Regulatory",Legal,"New York City, NY; San Francisco, CA",nontech,senior,0,5,1,application|buzz,232507,https://www.fastly.com/about/jobs/apply?gh_jid=8017300
2026-08-25,FSLY,Fastly,Senior Customer Solutions Engineer,Cloud Engineering - COR,"Denver, CO; San Francisco, CA",demand_validated,senior,0,0,0,,159252,https://www.fastly.com/about/jobs/apply?gh_jid=7733190
2026-08-25,FSLY,Fastly,Senior DataCenter Provisioning Engineer,Global Network Infrastructure,"Denver, CO; New York City, NY; Raleigh, NC; Washington, D.C.",product_eng,senior,0,0,0,,147456,https://www.fastly.com/about/jobs/apply?gh_jid=8128533
2026-08-25,FSLY,Fastly,Senior Data Security Architect,Security Architecture,"San Francisco, CA",product_eng,senior,0,0,0,,199342,https://www.fastly.com/about/jobs/apply?gh_jid=8089506
2026-08-25,FSLY,Fastly,"Senior Deal Strategy Manager, APJ",CFO,"Singapore, Singapore",other,senior,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=8064565
2026-08-25,FSLY,Fastly,Senior Engineering Manager - Containers at Edge,Infrastructure Engineering,"Denver, CO; New York City, NY; San Francisco, CA",product_eng,senior,0,0,0,,251108,https://www.fastly.com/about/jobs/apply?gh_jid=8049212
2026-08-25,FSLY,Fastly,Senior Engineer - Security Products (Backend APIs),Core Systems Engineering,"Denver, CO; San Francisco, CA",product_eng,senior,0,1,0,buzz,199342,https://www.fastly.com/about/jobs/apply?gh_jid=8011076
2026-08-25,FSLY,Fastly,Senior Enterprise Account Executive,EMEA Sales,"London, United Kingdom",demand_validated,senior,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=7954066
2026-08-25,FSLY,Fastly,Senior Enterprise Account Executive (NYC),Enterprise Sales,"New York City, NY",demand_validated,senior,0,0,0,,306803,https://www.fastly.com/about/jobs/apply?gh_jid=8089199
2026-08-25,FSLY,Fastly,Senior Executive Assistant,Human Resources,"San Francisco, CA",other,senior,0,2,0,buzz,,https://www.fastly.com/about/jobs/apply?gh_jid=8097890
2026-08-25,FSLY,Fastly,"Senior Manager, Engineering - Platform Security",Platform Engineering,"Denver, CO; New York City, NY; San Francisco, CA",product_eng,senior,0,0,0,,251108,https://www.fastly.com/about/jobs/apply?gh_jid=7901940
2026-08-25,FSLY,Fastly,Senior Partnerships Lead,Partner & Indirect Sales,"New York City, NY",other,senior,0,0,0,,202958,https://www.fastly.com/about/jobs/apply?gh_jid=8027022
2026-08-25,FSLY,Fastly,Senior Pricing & Packaging Manager,CFO,"San Francisco, CA",other,senior,0,0,0,,158246,https://www.fastly.com/about/jobs/apply?gh_jid=8081734
2026-08-25,FSLY,Fastly,Senior Product Marketing Manager – AI & Emerging Technologies,Product Marketing,"Denver, CO; New York City, NY; San Francisco, CA",nontech,senior,1,3,0,buzz|general_medium,159252,https://www.fastly.com/about/jobs/apply?gh_jid=8119888
2026-08-25,FSLY,Fastly,Senior Sales Engineer,Sales Engineering,"Sydney, Australia",demand_validated,senior,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=8121024
2026-08-25,FSLY,Fastly,Senior Security Technical Account Manager,Customer Security TAMs,"Denver, CO; New York City, NY; San Francisco, CA",demand_validated,senior,0,0,0,,147456,https://www.fastly.com/about/jobs/apply?gh_jid=8114333
2026-08-25,FSLY,Fastly,Senior SRE - Networks,Technical Operations,United Kingdom (Remote),product_eng,senior,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=8045052
2026-08-25,FSLY,Fastly,Senior Support Engineer - Security Products,Service Delivery - CSE,"Pune, India",product_eng,senior,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=8012702
2026-08-25,FSLY,Fastly,Software Development Engineer,Core Systems Engineering,"San Francisco, CA",product_eng,mid,0,0,0,,170907,https://www.fastly.com/about/jobs/apply?gh_jid=8128535
2026-08-25,FSLY,Fastly,Staff Engineer - Control Systems,Core Systems Engineering,"Denver, CO; New York City, NY; San Francisco, CA",product_eng,staff_principal,0,0,0,,232507,https://www.fastly.com/about/jobs/apply?gh_jid=8094476
2026-08-25,FSLY,Fastly,Staff Engineer - Edge Protocols,Content Delivery Systems,"Denver, CO; New York City, NY; San Francisco, CA",product_eng,staff_principal,0,0,0,,211370,https://www.fastly.com/about/jobs/apply?gh_jid=8010849
2026-08-25,FSLY,Fastly,Staff Engineer - Monetization,Core Systems Engineering,"San Francisco, CA",product_eng,staff_principal,0,1,0,buzz,211370,https://www.fastly.com/about/jobs/apply?gh_jid=8046788
2026-08-25,FSLY,Fastly,Staff Product Marketing Manager: Compute,Product Marketing,"Denver, CO; New York City, NY; San Francisco, CA",nontech,staff_principal,0,0,0,,200612,https://www.fastly.com/about/jobs/apply?gh_jid=8120166
2026-08-25,FSLY,Fastly,Staff Product Marketing Manager – Security,Product Marketing,"Denver, CO; New York City, NY; San Francisco, CA",nontech,staff_principal,0,1,0,buzz,200612,https://www.fastly.com/about/jobs/apply?gh_jid=8120168
2026-08-25,FSLY,Fastly,Staff Software Engineer - Customer Identity & Access Management (CIAM),Core Systems Engineering,"Denver, CO; New York City, NY; San Francisco, CA",product_eng,staff_principal,0,0,0,,232507,https://www.fastly.com/about/jobs/apply?gh_jid=8136477
2026-08-25,FSLY,Fastly,"Staff Strategic Operations Lead, Performance Center",OCA,"Denver, CO; New York City, NY; San Francisco, CA",nontech,staff_principal,0,0,0,,200612,https://www.fastly.com/about/jobs/apply?gh_jid=7858457
2026-08-25,FSLY,Fastly,"Staff Technical Product Manager, Runtimes",Product Management,"New York City, NY",product_eng,staff_principal,0,1,0,buzz,232507,https://www.fastly.com/about/jobs/apply?gh_jid=8079946
2026-08-25,FSLY,Fastly,Threat Detection Analyst (Japanese & English speaking),Customer Security - CSOC,"Singapore, Singapore",other,mid,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=7912475
2026-08-25,FSLY,Fastly,Threat Detection Analyst (Japanese & English speaking),Customer Security - CSOC,Australia (Remote),other,mid,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=7912473
2026-08-25,FSLY,Fastly,Threat Detection Analyst (Japanese Speaking) ,Customer Security - CSOC,"Tokyo, Japan",other,mid,0,0,0,,,https://www.fastly.com/about/jobs/apply?gh_jid=7641510
2026-08-25,NET,Cloudflare,"Account Executive, FedCiv",Field Sales,Hybrid,demand_validated,mid,0,0,0,,319500,https://boards.greenhouse.io/cloudflare/jobs/7695702?gh_jid=7695702
2026-08-25,NET,Cloudflare,Accounting Intern (Fall 2026),Accounting and Finance,In-Office,nontech,intern,0,1,0,buzz,,https://boards.greenhouse.io/cloudflare/jobs/7902104?gh_jid=7902104
2026-08-25,NET,Cloudflare,AI Security Research & Red Team Engineer,Security,Hybrid,product_eng,mid,1,9,1,application,187000,https://boards.greenhouse.io/cloudflare/jobs/8097321?gh_jid=8097321
2026-08-25,NET,Cloudflare,"Associate General Counsel, Privacy Compliance","Legal, Policy, Trust & Safety",Hybrid,nontech,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/8144669?gh_jid=8144669
2026-08-25,NET,Cloudflare,Business Development Manager,BDR,Hybrid,other,mid,0,1,0,buzz,171000,https://boards.greenhouse.io/cloudflare/jobs/8084358?gh_jid=8084358
2026-08-25,NET,Cloudflare,Business Development Representative - Arabic Speaking,BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/6696709?gh_jid=6696709
2026-08-25,NET,Cloudflare,Business Development Representative - Bahasa Indonesia Speaking,BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7167659?gh_jid=7167659
2026-08-25,NET,Cloudflare, Business Development Representative (BDR) ,BDR,Hybrid,other,mid,0,0,0,,76500,https://boards.greenhouse.io/cloudflare/jobs/6557318?gh_jid=6557318
2026-08-25,NET,Cloudflare," Business Development Representative (BDR), LATAM Spanish Speaking",BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7991345?gh_jid=7991345
2026-08-25,NET,Cloudflare,"Business Development Representative, Bengaluru",BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/8143314?gh_jid=8143314
2026-08-25,NET,Cloudflare,Business Development Representative (Cantonese Speaking),BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/8143252?gh_jid=8143252
2026-08-25,NET,Cloudflare,"Business Development Representative - Danish, Norwegian or Swedish Speaking",BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7657028?gh_jid=7657028
2026-08-25,NET,Cloudflare,Business Development Representative - Dutch Speaking,BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7883803?gh_jid=7883803
2026-08-25,NET,Cloudflare,Business Development Representative - German Speaking,BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7504487?gh_jid=7504487
2026-08-25,NET,Cloudflare,Business Development Representative - Turkish Speaking,BDR,Hybrid,other,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7772239?gh_jid=7772239
2026-08-25,NET,Cloudflare,Chief of Staff to Chief Strategy Officer,Strategy,Hybrid,nontech,exec,0,3,1,application,257500,https://boards.greenhouse.io/cloudflare/jobs/8076815?gh_jid=8076815
2026-08-25,NET,Cloudflare,Commercial Account Executive (German speaking),Mid Market,Hybrid,demand_validated,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7478874?gh_jid=7478874
2026-08-25,NET,Cloudflare,"Commercial Account Executive, Saudi Arabia",Mid Market,Hybrid,demand_validated,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/8045313?gh_jid=8045313
2026-08-25,NET,Cloudflare,"Country Director, India",Field Sales,Remote India,other,director,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7588061?gh_jid=7588061
2026-08-25,NET,Cloudflare,CTO Operations Lead,Product,Hybrid,nontech,senior,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/8120031?gh_jid=8120031
2026-08-25,NET,Cloudflare,"Customer Engineer, India (Based in Mumbai)",Solution Engineering,Remote India,product_eng,mid,0,18,1,application,,https://boards.greenhouse.io/cloudflare/jobs/7955378?gh_jid=7955378
2026-08-25,NET,Cloudflare,"Customer Engineer (Pre-Sales), Korea (Based in Seoul)",Solution Engineering,Hybrid,demand_validated,mid,0,18,1,application,,https://boards.greenhouse.io/cloudflare/jobs/8027774?gh_jid=8027774
2026-08-25,NET,Cloudflare,Customer Experience Manager,Customer Renewals,Hybrid,other,mid,0,4,1,application|buzz,,https://boards.greenhouse.io/cloudflare/jobs/7988072?gh_jid=7988072
2026-08-25,NET,Cloudflare,Customer Experience Manager - French Speaking,Customer Renewals,Hybrid,other,mid,0,4,1,application|buzz,,https://boards.greenhouse.io/cloudflare/jobs/8063946?gh_jid=8063946
2026-08-25,NET,Cloudflare,Customer Experience Manager - Russian Speaking,Customer Renewals,Hybrid,other,mid,0,4,1,application|buzz,,https://boards.greenhouse.io/cloudflare/jobs/7241874?gh_jid=7241874
2026-08-25,NET,Cloudflare,Data Center DCIM Program Leader - Infrastructure Operations,Infrastructure,Hybrid,nontech,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7535803?gh_jid=7535803
2026-08-25,NET,Cloudflare,Data Center Infrastructure Management (DCIM) Administrator - Infrastructure Operations,Infrastructure,Hybrid,nontech,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7736431?gh_jid=7736431
2026-08-25,NET,Cloudflare,Deal Desk Engineer,Emerging Technology and Incubation,Hybrid,product_eng,mid,0,1,0,buzz,,https://boards.greenhouse.io/cloudflare/jobs/8059772?gh_jid=8059772
2026-08-25,NET,Cloudflare,Deal Desk Manager,Accounting and Finance,Hybrid,other,mid,0,14,1,application|buzz,168000,https://boards.greenhouse.io/cloudflare/jobs/8052464?gh_jid=8052464
2026-08-25,NET,Cloudflare,"Deal Desk Manager, EMEA",Accounting and Finance,Hybrid,other,mid,0,14,1,application|buzz,,https://boards.greenhouse.io/cloudflare/jobs/7544182?gh_jid=7544182
2026-08-25,NET,Cloudflare,Detection & Mitigation Engineer,Security,Hybrid,product_eng,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7489019?gh_jid=7489019
2026-08-25,NET,Cloudflare,Digital Communications Director,Communications,Hybrid,nontech,director,0,0,0,,198500,https://boards.greenhouse.io/cloudflare/jobs/8049608?gh_jid=8049608
2026-08-25,NET,Cloudflare,Digital Customer Engineer,Solution Engineering,Hybrid,product_eng,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/8041034?gh_jid=8041034
2026-08-25,NET,Cloudflare,"Director, Customer Engineering",Solution Engineering,Hybrid or Remote,product_eng,director,0,3,1,application,,https://boards.greenhouse.io/cloudflare/jobs/8077424?gh_jid=8077424
2026-08-25,NET,Cloudflare,"Director, Developer GTM Finance",Accounting and Finance,Hybrid,product_eng,director,0,2,0,general_medium,279000,https://boards.greenhouse.io/cloudflare/jobs/8056660?gh_jid=8056660
2026-08-25,NET,Cloudflare,"Director, Enterprise Sales (AI & Digital Natives)",Field Sales,Hybrid,nontech,director,1,3,1,application,455500,https://boards.greenhouse.io/cloudflare/jobs/8051547?gh_jid=8051547
2026-08-25,NET,Cloudflare,"Director, Enterprise Sales (AI & Digital Natives)",Field Sales,Hybrid,nontech,director,1,3,1,application,455500,https://boards.greenhouse.io/cloudflare/jobs/8051548?gh_jid=8051548
2026-08-25,NET,Cloudflare,"Director, Enterprise Sales, Japan   ",Field Sales,Hybrid,nontech,director,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/7374496?gh_jid=7374496
2026-08-25,NET,Cloudflare,Director of Developer Events,Emerging Technology and Incubation,In-Office,product_eng,director,0,3,1,application,231000,https://boards.greenhouse.io/cloudflare/jobs/7964809?gh_jid=7964809
2026-08-25,NET,Cloudflare,"Director, Strategic Finance & Investor Relations",Accounting and Finance,Hybrid,nontech,director,0,0,0,,232500,https://boards.greenhouse.io/cloudflare/jobs/8036150?gh_jid=8036150
2026-08-25,NET,Cloudflare,"Distributed Systems Engineer, Analytical Database Platform",Engineering,Hybrid,product_eng,mid,0,0,0,,183500,https://boards.greenhouse.io/cloudflare/jobs/7462799?gh_jid=7462799
2026-08-25,NET,Cloudflare,Distributed Systems Engineer - Data Platform - Analytics and Alerts,Engineering,Hybrid,product_eng,mid,0,0,0,,183500,https://boards.greenhouse.io/cloudflare/jobs/7462803?gh_jid=7462803
2026-08-25,NET,Cloudflare,"Distributed Systems Engineer - Data Platform (Delivery, Database, Retrieval)",Engineering,Hybrid,product_eng,mid,0,0,0,,183500,https://boards.greenhouse.io/cloudflare/jobs/7462801?gh_jid=7462801
2026-08-25,NET,Cloudflare,Distributed Systems Engineer - Data Platform - Logs and Audit Logs,Engineering,Hybrid,product_eng,mid,0,0,0,,183500,https://boards.greenhouse.io/cloudflare/jobs/7462802?gh_jid=7462802
2026-08-25,NET,Cloudflare,EIAM Business Enablement & Operations Intern (Fall 2026) ,Security,In-Office,nontech,intern,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/8068479?gh_jid=8068479
2026-08-25,NET,Cloudflare,"Engineering Manager, Browser Run",Emerging Technology and Incubation,Hybrid,product_eng,mid,0,3,1,application,,https://boards.greenhouse.io/cloudflare/jobs/8099000?gh_jid=8099000
2026-08-25,NET,Cloudflare,"Engineering Manager, Cloudflare Network Interconnect",Infrastructure,Hybrid,product_eng,mid,0,0,0,,,https://boards.greenhouse.io/cloudflare/jobs/8083701?gh_jid=8083701
